AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
17.367,1012,89.37,3.5419,24.604,1087,549.79,132.64,11.928,1.9132,68.438
17.429,1011.5,88.058,3.5099,24.418,1085.6,549.98,131.51,11.87,1.7744,67.955
17.452,1011.1,88.182,3.5521,24.836,1087.8,549.87,133.27,12.043,1.7357,68.888
17.423,1010.7,88.286,3.5952,25.125,1089,550,134.27,12.03,1.485,69.303
17.411,1010.8,87.41,3.6126,25.212,1089.5,550.01,134.52,12.113,1.3907,69.225
17.44,1011.1,87.791,3.6099,25.313,1090,549.88,134.92,12.165,1.216,69.369
17.802,1011.2,87.598,3.6218,25.354,1090.2,549.99,135.05,12.05,1.4893,69.393
18.206,1011.4,87.358,3.6115,25.306,1090.4,549.99,135.07,12.04,1.5455,69.524
18.582,1011.6,85.185,3.8054,26.649,1091.7,546.13,138.27,12.319,1.6398,66.887
18.83,1011.6,84.609,4.7607,33.577,1100.4,527.51,156.74,14.052,1.1971,64.321
19.097,1011.6,83.796,4.5997,32.259,1098.6,531.13,153.47,13.689,0.60894,64.821
19.365,1011.5,83.603,3.6276,25.032,1089,549.98,133.62,12.076,1.2212,66.648
19.53,1011.5,83.684,3.623,24.998,1088.7,549.87,133.48,12.081,1.4873,66.365
19.373,1011.5,85.415,3.6175,24.984,1088.7,550.09,133.56,12.079,1.9286,65.835
19.418,1011.2,85.296,3.6181,24.907,1088.2,549.71,132.99,11.929,1.666,65.266
19.436,1010.9,84.09,3.6333,25.044,1088.5,550,133.22,11.932,1.76,66.262
19.541,1010.8,80.421,3.6046,24.897,1088.3,549.75,133.09,11.932,1.8073,67.274
19.244,1010.9,81.582,3.6221,24.995,1088.6,550.23,133.42,11.918,1.859,67.179
18.907,1011,84.139,3.5843,24.917,1087.8,549.95,132.83,11.934,2.2799,68.01
18.646,1011.2,87.223,3.6278,25.141,1089.2,549.86,134.05,12.055,2.0964,67.922
18.385,1011.3,87.205,3.6343,25.268,1090.1,549.74,134.86,12.028,2.1028,69.054
17.92,1011.7,88.395,3.6207,25.127,1089.6,550.05,134.59,12.038,1.6175,67.452
17.555,1011.7,90.682,3.6222,25.114,1089.5,550.26,134.58,12.097,1.1968,66.343
17.611,1011.3,90.17,3.5661,24.702,1087.2,550.05,132.6,11.958,1.2644,63.957
17.884,1011.1,89.182,3.5649,24.82,1087.7,550.1,132.91,12.04,1.4916,65.483
17.985,1010.6,88.283,3.6098,25.032,1089,550.32,133.99,12.12,1.6228,67.797
18.097,1010.3,87.996,3.5973,25.123,1089.2,550.07,134.1,12.124,1.3977,67.199
18.06,1010,88.212,3.5744,24.735,1087.5,550.23,132.85,12.026,1.7191,66.876
17.877,1010,88.296,3.6182,25.09,1089.2,550.06,134.34,11.963,1.6864,67.057
17.684,1010.1,88.826,2.9276,20.006,1058.7,550,111.74,10.598,4.6627,62.056
17.904,1010.1,89.577,3.3804,23.508,1079.4,549.78,127.03,11.54,2.5844,64.054
18.614,1010.4,86.662,3.6223,25.234,1089.5,549.75,134.41,12.05,3.7168,67.514
19.16,1010.7,84.004,3.6184,25.034,1088.7,550.05,133.39,12.1,2.3069,68.97
19.876,1010.7,80.91,3.6702,25.264,1089.8,549.68,134.04,12.077,1.7426,68.949
20.567,1010.8,79.585,3.698,25.374,1090.3,550.1,134.14,12.11,1.3431,67.875
20.856,1010.8,80.759,3.6906,25.189,1089.8,550.43,133.69,12.019,1.3201,66.409
20.944,1010.6,79.5,3.6536,24.916,1088.7,550.34,132.94,12.068,1.2981,65.434
21.009,1010.1,80.598,3.6852,25.126,1089.7,550.26,133.72,12.122,1.0203,65.47
21.541,1009.5,76.846,3.7411,25.462,1091,549.79,134.27,12.115,0.94425,67.326
22.799,1009.5,62.927,3.7444,25.539,1090.8,549.65,133.44,12.011,0.90291,70.498
22.27,1009.5,73.458,3.6628,25.265,1090.1,550.09,134.12,12.083,1.8584,67.505
21.07,1009.4,78.253,3.6601,25.186,1088.9,550.38,133.37,12.022,2.0426,65.747
20.182,1009.5,80.211,3.6481,25.27,1089.2,550.41,133.51,12.037,1.6953,66.293
19.471,1009.6,83.345,3.6322,25.314,1089.5,550.35,134.01,11.98,0.87393,66.252
18.774,1009.8,83.002,3.5674,25.024,1088.8,550.28,134.06,11.954,1.1126,66.514
17.541,1009.7,87.308,3.5427,24.697,1087.1,550.07,133.2,11.959,1.1868,65.712
16.551,1009.3,90.739,3.5033,24.369,1085.5,550.02,132.26,11.842,1.2371,64.204
16.029,1009.1,92.574,4.4463,31.485,1099.6,534.64,154.25,13.553,0.50303,61.434
15.445,1008.8,93.814,4.4826,31.529,1100,534.06,155.23,13.669,0.5392,59.39
15.116,1008.5,94.63,3.742,25.985,1078.8,540.69,134.36,12.206,2.4038,63.841
14.878,1008.3,94.9,2.8215,18.989,1053.2,549.95,108.79,10.394,5.1156,66.785
14.112,1007.8,94.058,2.797,18.805,1051.7,549.8,108.13,10.362,6.4076,78.628
13.449,1007.5,95.004,2.8143,18.964,1053,550.06,109.12,10.408,6.0842,76.036
13.579,1007.6,96.694,2.8577,19.296,1054.3,549.99,109.89,10.404,5.4,69.038
13.563,1007.7,95.243,2.8522,19.258,1054.4,549.99,110.02,10.453,5.4399,69.4
14.913,1007.7,98.298,3.4291,23.546,1079.2,550.13,127.73,11.553,2.3146,68.766
16.642,1007.6,93.313,3.6529,25.244,1089.1,550.14,134.46,11.957,1.1505,72.855
18.164,1007.5,88.01,3.6505,25.161,1088.6,550.12,133.7,11.937,1.9069,74.227
19.844,1007.4,81.964,3.7257,25.173,1089.3,549.89,134.09,11.955,1.8273,70.401
20.783,1007.2,77.475,3.7157,24.939,1088.2,550,133.29,11.929,1.6911,68.174
21.313,1006.8,75.369,3.7219,25.029,1088.3,549.94,133.19,12.043,1.9577,68.053
21.649,1006.3,73.586,3.7116,24.984,1087.7,550.09,132.34,12.042,1.7265,67.323
22.308,1005.9,70.189,3.712,25.01,1087.8,549.8,132.38,12.072,1.9801,67.513
22.821,1005.5,61.935,3.7122,25.174,1088.4,550.17,132.49,12.079,1.4195,69.373
23.159,1005.3,59.251,3.7934,25.914,1092.1,550.34,135.18,12.193,1.3978,73.722
22.612,1005,63.343,3.3287,22.691,1073.2,550.09,121.41,11.234,3.1082,66.494
21.985,1004.7,65.926,2.9267,19.917,1056.6,550.06,109.38,10.446,4.3421,59.956
20.923,1004.7,73.081,4.2792,30.325,1094.1,536.52,147.41,13.168,1.3651,62.338
19.715,1004.9,79.922,4.5117,32.181,1100.1,533.33,154.67,13.686,0.4355,57.972
18.679,1004.9,82.32,3.7155,26.123,1092.1,548.97,137.93,12.266,0.84443,68.721
17.662,1004.8,85.081,4.3633,31.146,1099.9,536.54,153.15,13.471,1.2821,65.158
16.672,1004.8,87.706,4.2433,30.236,1099.4,539,151.24,13.295,1.5336,67.077
16.051,1004.5,90.008,2.7902,18.958,1051.8,549.97,107.6,10.337,5.4464,68.211
15.576,1004.1,91.035,2.8209,19.352,1054.1,550.02,109.69,10.338,5.5458,66.263
15.031,1003.7,91.71,2.8079,19.232,1053.5,550.04,109.42,10.377,5.7518,68.197
14.616,1003.4,92.409,2.8184,19.214,1053.2,550.01,109.25,10.316,5.7686,68.377
14.349,1003.3,92.988,2.8118,19.265,1053.5,550.01,109.43,10.389,4.7368,65.536
14.375,1003.3,93.696,2.8283,19.113,1052.5,549.91,108.59,10.341,5.299,69.073
14.909,1003.3,94.75,2.8503,19.343,1053.8,549.98,109.26,10.367,4.9314,64.75
16.275,1003.6,95.777,2.9098,19.708,1055.7,550.02,109.96,10.501,4.4279,62.718
17.598,1003.8,93.584,3.9983,27.758,1087.5,541.19,140.11,12.617,3.0076,59.45
18.893,1003.8,89.994,4.417,30.899,1099.8,537.51,151.76,13.407,1.5288,58.882
20.403,1003.6,84.484,4.4156,30.652,1099.9,538.37,151.07,13.341,1.1639,54.935
21.58,1003.5,76.37,4.4708,30.974,1100,537.41,152.26,13.445,0.94117,57.265
22.443,1003.1,72.541,4.5075,31.157,1100,536.85,152.44,13.442,1.0726,64.067
23.049,1002.8,70.355,4.4628,30.866,1099.9,538,151.82,13.371,0.02758,59.272
24.003,1002.1,64.452,3.0117,19.932,1056.6,550.01,109.03,10.421,2.5152,56.136
24.589,1002,53.426,3.0277,20.076,1057.2,549.89,109.21,10.58,2.093,56.592
24.637,1001.7,51.006,3.0199,20.032,1056.9,549.95,108.9,10.463,3.8849,60.324
24.514,1001.8,56.747,2.9707,20.031,1056.5,549.98,108.64,10.422,4.2391,58.201
22.661,1002.2,77.54,2.963,20.295,1057.9,549.79,110.68,10.56,4.6973,55.273
21.369,1002.3,85.039,4.496,31.675,1099.8,535.44,152,13.539,1.4031,60.492
20.596,1002.5,89.045,4.474,31.519,1100,536,152.12,13.479,0.87175,58.328
20.104,1002.8,87.453,4.4462,31.473,1100.1,535.79,152.65,13.516,0.98792,59.459
18.995,1002.6,86.563,4.2229,29.842,1100.1,541.24,149.71,13.181,1.1209,66.723
17.951,1002.3,85.358,3.5816,25.057,1074.1,542.22,129.49,11.887,4.2446,73.99
17.305,1002.1,86.415,2.792,19.25,1052.6,549.89,108.25,10.373,5.5289,65.39
16.922,1002,86.125,2.8142,19.379,1053.5,550.07,108.89,10.395,5.2373,64.494
16.444,1001.6,87.25,2.7979,19.188,1052.5,549.99,108.46,10.314,4.9821,65.847
16.186,1001.2,88.892,2.791,18.961,1051.3,550.01,107.31,10.277,5.3997,65.136
16.125,1001.2,88.179,2.8353,19.316,1053.2,549.92,108.72,10.297,5.4688,66.634
16.438,1001.6,88.276,2.8157,19.329,1053.3,550.07,108.74,10.346,5.1281,63.798
16.717,1001.9,87.916,2.8687,19.655,1055.3,549.94,109.98,10.358,5.2124,63.022
17.617,1002.3,89.269,3.5405,24.433,1083.1,550.14,130.4,11.722,2.3528,71.651
18.824,1002.6,88.902,4.588,32.299,1097.2,532.11,152.61,13.577,1.6021,65.711
19.715,1002.9,92.097,3.7187,25.405,1085.7,548.09,133.03,11.952,2.0467,65.935
20.14,1003,91.342,3.6584,24.943,1086.6,550.05,132.09,11.856,2.0208,66.135
20.727,1002.5,86.897,3.7145,25.3,1088.3,550.08,133.29,12.011,2.2057,69.351
21.948,1001.9,80.3,3.7317,25.531,1089.5,550.06,133.77,12.116,2.0048,72.038
23.314,1001.6,71.305,3.8126,25.636,1090.4,550.1,134.11,12.021,1.2297,70.149
24.262,1001.4,69.238,3.8507,25.834,1091.3,550.02,134.87,12.151,1.313,69.389
23.897,1001.1,70.735,3.7989,25.84,1091.2,550.08,135.01,12.166,0.82977,66.498
23.159,1001.1,72.973,3.8023,26.015,1091.9,550,135.41,12.107,1.4182,70.767
22.914,1000.9,75.684,3.7801,26.021,1091.9,549.79,135.48,12.117,1.8008,71.18
21.908,1000.9,81.915,3.226,22.064,1068.9,549.9,118.74,11.021,3.9573,61.766
20.807,1001.2,89.923,3.6738,25.348,1088.1,550.14,133.68,11.904,1.4363,63.543
20.215,1001.6,90.187,3.6584,25.223,1087.7,549.78,133.34,12.021,0.83775,60.719
19.799,1001.8,84.44,3.6336,25.205,1088,549.87,133.52,12.031,1.3221,64.41
19.719,1001.9,83.716,3.3171,22.96,1074.8,549.98,123.58,11.384,2.3628,63.62
19.319,1001.7,86.352,2.89,19.576,1054.5,549.93,108.74,10.396,4.698,59.609
19.085,1001.7,87.612,2.8725,19.587,1054.4,549.98,108.8,10.393,4.5823,59.162
19.143,1001.6,88.005,2.8673,19.682,1055.4,549.99,109.44,10.372,4.6013,59.88
18.879,1001.8,89.413,2.8506,19.566,1054.7,550.04,109.02,10.412,5.063,60.448
18.577,1002,89.589,2.8419,19.449,1053.9,549.99,108.55,10.401,5.1761,60.204
18.253,1002.4,89.229,2.8207,19.407,1053.9,549.97,108.64,10.42,4.7672,60.44
17.988,1002.8,90.402,2.869,19.585,1054.9,549.99,109.31,10.432,4.4346,60.147
18.52,1003.3,88.425,2.8846,19.735,1056,550.11,109.85,10.462,3.9826,60.336
18.973,1004,87.593,3.372,23.218,1076.8,550.22,125.18,11.473,2.0744,63.545
18.976,1004.4,90.275,3.6487,25.198,1088.4,549.89,133.78,12,0.52372,64.013
18.75,1004.9,92.504,3.6055,24.883,1087.6,550.03,133.2,12.028,1.5806,63.429
18.448,1005.5,94.822,3.6397,24.997,1088.4,549.83,133.99,12.074,1.1241,65.305
18.148,1005.7,98.162,3.6723,25.111,1089,549.91,134.58,12.127,1.0943,65.711
18.746,1005.6,97.521,3.6515,25.03,1088.5,550.01,133.78,12.041,1.0675,65.664
19.625,1005.5,93.138,3.6541,25.159,1089.1,550.07,133.94,11.999,1.3094,65.836
19.896,1005.5,91.719,3.6874,25.4,1090.5,550.28,135.13,12.037,1.8802,65.75
19.922,1005.4,90.113,3.6849,25.305,1089.9,549.8,134.45,12.134,1.5337,63.055
20.448,1005.5,86.078,3.0517,20.695,1062.2,549.86,113.72,10.714,3.7862,57.426
20.897,1005.8,84.114,2.9112,19.715,1056,549.96,109.3,10.41,5.2884,58.662
20.702,1006.1,86,3.2605,22.366,1071.3,550.08,120.9,11.188,4.372,64.005
19.762,1006.4,92.145,4.097,28.348,1099.2,545.53,144.75,12.82,1.7006,68.792
19.294,1006.7,94.208,3.3464,22.759,1072.3,548.88,122.2,11.281,4.0117,67.009
19.684,1006.9,90.923,3.5278,24.072,1082.4,550.03,128.86,11.727,2.6656,63.06
19.678,1006.9,88.219,3.6062,24.928,1087.5,550.24,132.66,12.004,1.6789,65.336
19.317,1006.9,90.614,3.0932,21.018,1064,550.01,115.35,10.864,3.6021,58.716
18.768,1007,96.067,2.941,19.863,1056.9,549.9,110.22,10.534,4.4875,55.846
18.584,1006.8,98.59,2.9095,19.397,1054,549.94,108.27,10.435,4.8793,57.205
17.843,1006.7,99.776,2.9293,19.211,1052.9,550.04,107.71,10.356,6.097,59.884
17.577,1006.8,100.09,2.9774,19.387,1054,550.15,108.52,10.399,5.6171,59.237
17.681,1006.9,100.09,2.935,19.222,1052.8,549.97,107.57,10.292,5.2837,57.694
17.76,1007.3,99.43,2.9373,19.51,1054.6,549.95,108.83,10.342,3.851,55.521
17.822,1007.9,95.859,2.9361,19.753,1056.3,549.95,110.07,10.476,3.8934,57.176
18.302,1008.4,93.247,3.6363,25.23,1088.6,550.07,133.72,11.907,1.1425,66.9
19.588,1008.7,86.806,3.6519,25.331,1089.3,549.88,133.33,11.964,1.5947,72.728
21.042,1009.2,83.167,3.7514,25.353,1089.6,550.17,133.36,11.985,1.339,75.011
22.416,1009.5,70.839,3.7425,25.187,1089.2,549.97,132.86,12.138,1.7679,75.614
23.188,1009.5,58.798,3.7582,25.199,1089.5,550.28,132.99,12.134,1.7486,73.94
23.679,1009.3,55.588,3.7949,25.334,1090.3,550.35,133.5,12.184,1.7635,73.7
24.274,1009,53.506,3.7701,25.154,1089.5,549.99,132.87,12.132,1.6934,71.681
24.702,1009,53.058,3.7989,25.38,1090.5,550.31,133.72,12.186,1.2654,70.798
24.728,1008.8,50.105,3.7835,25.324,1090.1,550.33,133.27,12.131,1.0388,71.678
24.38,1008.7,51.827,3.8031,25.613,1091.5,550.43,134.36,12.112,1.1207,72.582
23.791,1008.6,57.33,3.7502,25.343,1089.9,549.78,133.26,11.989,1.584,69.184
22.918,1008.5,64.655,3.6631,25.327,1089.6,550.18,133.39,12.097,1.3686,66.18
21.229,1008.5,79.15,3.6268,25.309,1089.4,550.21,133.93,12.064,2.0261,65.366
20.128,1009,83.664,3.6125,25.299,1089.6,550.32,134.35,12.039,2.6275,67.633
19.04,1009.3,83.539,3.5614,25.155,1088.7,549.77,134.05,11.961,1.8857,66.3
18.071,1009.3,84.416,3.8782,27.229,1092,544.25,140.74,12.545,1.8708,68.288
16.779,1009.3,86.976,4.6539,32.867,1099.9,528.02,158.25,13.964,1.6981,65.009
15.615,1009.2,89.381,4.5816,31.986,1099.8,531.06,157.4,13.824,1.5696,63.308
14.865,1009.2,92.033,3.2985,22.623,1066.4,545.09,122.05,11.335,4.2186,64.528
14.47,1009,92.935,2.8633,19.349,1054.6,549.95,110.13,10.432,5.227,68.838
14.122,1008.9,93.723,2.8439,19.239,1054,550,109.67,10.418,5.393,69.615
14.111,1008.8,94.65,2.8364,19.292,1054.4,549.97,109.9,10.464,5.1485,66.762
14.206,1009,94.26,2.8716,19.483,1055.4,549.96,110.63,10.374,5.3593,67.594
14.729,1009.6,96.246,2.9173,19.638,1056,549.99,110.71,10.456,5.4543,67.344
17.038,1010,99.961,3.6153,24.608,1085.4,549.98,131.19,11.833,2.1024,66.247
19.421,1010.2,96.168,3.7441,25.443,1090,549.99,134.04,12.02,1.1124,67.78
21.01,1010.5,89.245,3.684,25.253,1089,550.03,132.99,12.077,1.4318,70.696
22.394,1010.6,82.459,3.7179,25.17,1088.8,550.02,132.56,12.048,1.274,70.398
23.715,1010.5,70.916,3.7843,25.557,1090.8,549.8,133.6,12.113,1.4667,69.986
24.487,1010.6,66.344,3.7347,25.209,1088.8,550.17,131.81,12.102,1.8322,69.119
25.122,1010.3,65.613,3.8229,25.764,1091.9,549.92,133.97,12.121,1.5551,69.222
25.329,1009.9,67.887,3.7568,25.665,1091.1,549.71,133.51,12.11,1.682,65.122
24.55,1009.7,75.573,3.7187,25.501,1090.5,550.37,133.27,12.159,1.0384,59.164
23.818,1009.5,80.273,3.7269,25.669,1091.1,550.29,134.22,12.137,1.1883,61.171
23.065,1009.3,82.967,3.6881,25.485,1089.9,550.18,133.41,12.029,1.4819,63.958
23.113,1009.6,78.12,3.6957,25.596,1090.5,550.42,133.74,12.162,1.5837,65.722
22.693,1009.7,79.89,3.2063,21.866,1068.8,550.17,117.93,11.032,3.1403,56.562
21.763,1010.1,87.639,2.9388,20.029,1057.5,549.87,110.08,10.466,3.5279,51.29
21.186,1010.2,88.679,3.6594,25.353,1089.3,550.2,133.51,12.096,0.45275,60.758
20.67,1010,88.907,3.6525,25.218,1088.7,549.73,133.12,12.038,0.7529,61.132
20.103,1010.1,87.823,3.6196,25.088,1088.1,550.37,132.81,12.054,1.5752,63.889
19.913,1010.3,89.072,3.5457,24.52,1084.7,550.12,130.19,11.82,1.753,64.109
19.691,1009.8,89.777,2.8283,19.316,1053.5,549.98,107.48,10.357,4.7811,57.265
19.531,1009.7,91.356,2.8531,19.515,1054.7,549.96,108.4,10.403,3.1843,53.036
19.285,1009.5,93.877,2.8819,19.547,1054.9,549.96,108.58,10.479,3.2401,53.011
19.262,1009.5,95.263,2.924,19.612,1055.3,549.92,108.8,10.4,3.6272,53.912
19.429,1009.7,97.061,2.982,19.795,1056.4,550.01,109.62,10.466,4.5013,55.56
19.698,1009.9,97.806,3.3867,22.731,1073.9,550.07,122.32,11.307,2.6551,58.599
20.483,1010.1,97.075,3.7481,25.496,1090.3,550.06,134.04,12.018,1.3126,65.334
21.574,1010,92.179,3.7427,25.405,1090.1,549.71,133.46,12.005,1.6545,66.175
22.168,1009.9,87.466,3.7283,25.36,1089.7,549.6,133.16,11.971,1.6861,68.348
22.329,1010,85.687,3.7393,25.555,1090.6,549.53,133.74,12.059,2.0239,69.561
22.581,1009.7,81.574,3.7737,25.779,1091.7,549.75,134.46,12.194,1.4455,65.998
22.811,1009.7,82.994,3.675,25.065,1087.9,549.98,131.4,12.019,1.919,62.811
23.636,1009.8,80.296,3.7285,25.54,1090.5,549.82,133.28,12.083,1.6144,63.535
24.773,1010.4,68.085,3.8619,25.993,1092.7,549.8,134.3,12.151,0.80151,67.46
25.214,1009.8,66.692,3.7645,25.785,1091.6,550.15,133.62,12.12,1.2742,66.969
24.744,1009.2,70.706,3.749,25.876,1092.2,549.77,134.27,12.222,1.4336,65.962
25.077,1008.2,67.115,3.1282,20.773,1062.5,549.97,112.33,10.68,3.2847,57.112
25.475,1007.4,66.477,3.019,20.147,1058.3,550.04,109.71,10.573,3.925,56.432
23.774,1007.7,74.812,3.4545,23.661,1078.6,549.87,124.84,11.476,3.0539,64.252
22.27,1008.3,79.705,2.9167,19.819,1056.5,549.93,109.21,10.54,4.6586,56.33
21.457,1009,79.691,2.9786,20.545,1060.4,550.02,112.21,10.613,3.9099,57.575
20.954,1009.2,80.443,3.6831,25.702,1091.4,550.11,135.16,12.197,0.9769,66.746
20.633,1009.5,80.663,3.6193,25.207,1088.7,550.23,133.09,12.053,0.93522,64.967
19.8,1010.1,83.699,3.5859,24.806,1086.6,549.98,131.72,11.928,0.79156,62.473
19.263,1010,85.562,3.631,25.326,1089.4,550.15,134.27,12.1,0.82959,65.648
19.209,1009.9,85.185,2.978,20.335,1059.8,549.92,112.15,10.691,3.1482,58.819
18.926,1010.1,84.631,2.8458,19.409,1054.5,549.99,108.58,10.434,3.8853,58.327
18.334,1010.1,86.378,2.8292,19.442,1054.5,549.95,108.77,10.387,3.6614,59.248
17.738,1010.8,88.048,2.836,19.318,1054,550.03,108.44,10.399,4.7203,59.733
18.419,1011.5,91.057,2.9183,19.83,1057.2,550.1,110.19,10.43,4.1055,57.119
20.237,1011.8,89.889,3.0224,20.426,1059.8,550.06,111.55,10.605,4.0476,57.654
22.299,1012.1,80.984,3.7628,25.698,1091.1,550.44,133.61,12.09,0.99824,65.437
24.101,1012.5,71.15,3.8374,25.832,1092.2,550.37,133.65,12.219,1.1764,69.272
25.605,1012.8,66.726,3.8195,25.568,1091.3,550.04,133.12,12.214,1.1787,69.035
26.414,1012.9,62.104,3.8516,25.648,1091.7,550.04,133.17,12.227,1.5951,68.164
26.99,1012.7,62.461,3.8469,25.582,1091.2,550.35,132.58,12.208,1.4379,66.45
27.704,1012.5,60.588,3.9144,25.877,1092.8,550.11,133.26,12.23,1.4006,65.689
28.282,1012.2,58.91,3.8939,25.57,1091.3,550.28,132.26,12.088,1.3581,65.056
28.115,1011.6,61.374,3.8716,25.495,1090.9,550.34,132.31,12.174,1.4677,64.054
27.782,1011.6,62.905,3.8216,25.576,1090.9,550.38,132.41,12.213,1.4227,62.912
25.897,1011.7,73.412,3.7403,25.673,1091.1,549.76,133.2,12.059,1.1558,60.397
23.417,1011.8,85.573,3.7246,25.405,1090.2,550,133.08,12.072,1.4612,58.49
22.283,1011.8,90.046,3.7104,25.15,1088.9,549.61,132.38,11.931,1.1544,56.557
22.617,1012.2,83.472,3.6782,25.138,1088.4,549.57,131.83,12.077,1.9507,61.801
22.422,1012.7,82.1,3.6191,24.996,1087.6,550.07,131.42,12.002,2.7947,62.743
21.83,1012.6,81.159,3.6311,25.077,1087.9,550.18,131.88,12.027,2.3023,62.635
21.276,1012.6,82.541,3.6178,25.092,1088,550.07,132.33,12.021,1.7807,62.611
20.863,1012.3,86.083,3.6331,25.164,1088.6,550.15,132.7,12.039,1.8116,62.073
20.328,1011.7,87.766,2.9502,20.058,1058.4,549.97,110.78,10.558,4.0665,54.64
19.954,1011.8,91.145,2.8822,19.412,1054.3,550.02,107.93,10.415,5.3893,56.699
19.689,1011.7,91.215,2.8568,19.326,1053.8,549.97,107.64,10.392,5.655,58.538
19.425,1011.6,92.083,2.8661,19.245,1053.2,549.99,107.2,10.388,5.8491,58.743
19.327,1011.9,92.077,2.9076,19.568,1055.2,549.94,108.71,10.482,4.4141,55.949
20.22,1012.3,92.164,2.9343,19.874,1056.8,549.96,109.39,10.424,2.6275,52.262
21.864,1012.6,87.153,2.9817,19.89,1056.8,550.02,108.48,10.455,2.3163,52.998
23.341,1012.6,79.976,2.9486,19.76,1055.9,550.03,107.65,10.384,3.4998,54.217
23.943,1012.5,79.512,3.3554,22.704,1073.6,550.15,120.26,11.31,1.7567,57.71
25.131,1012.5,75.462,3.7495,25.282,1088.9,550.05,131.04,12.003,0.71399,64.657
26.525,1012.4,69.453,3.4069,22.662,1073.1,549.94,119.45,11.23,1.8434,57.904
27.909,1011.9,60.676,3.0792,20.072,1057.5,549.99,107.56,10.562,1.8943,48.94
28.956,1012,50.401,3.0593,20.072,1057.3,549.94,107.21,10.539,2.0553,50.866
27.558,1012.1,55.435,2.97,19.99,1057,550.01,107.59,10.498,3.1438,51.779
25.472,1012.5,64.557,2.8954,19.704,1056,550.08,107.48,10.507,3.672,51.09
24.522,1011.5,59.912,2.943,19.986,1057.6,549.91,108.58,10.48,3.2864,52.224
24.695,1011.3,62.026,3.0202,19.973,1057.5,550.02,108.66,10.48,3.5919,53.776
23.683,1011.3,68.817,2.9517,20.122,1058,550,109.2,10.6,3.9522,54.661
23.568,1011.3,70.141,2.9677,20.051,1057.4,549.95,109.02,10.521,4.3028,54.688
22.682,1011.2,74.274,2.9369,20.058,1057.7,549.96,109.8,10.466,4.0751,53.12
21.394,1011.5,79.374,2.8972,19.654,1056.3,549.99,108.97,10.418,3.8474,53.422
20.49,1011.4,84.968,2.8712,19.463,1054.6,550.06,107.95,10.444,3.9381,51.995
19.844,1011.4,88.707,2.882,19.532,1055,550.03,108.51,10.405,4.8376,56.951
19.229,1011.3,89.69,2.8226,19.062,1052.4,549.98,106.63,10.355,6.4335,68.364
18.629,1011.2,90.9,2.9022,19.611,1055.7,550.05,109.32,10.47,5.7584,61.59
18.082,1011.2,90.253,2.8961,19.573,1055.4,549.95,109.3,10.414,4.9366,60.933
17.644,1011.1,91.008,2.8693,19.559,1055.3,549.94,109.35,10.356,3.9734,57.79
17.206,1011.3,91.071,2.8726,19.51,1055.3,550.02,109.56,10.422,4.578,61.17
17.352,1011.5,92.603,2.9233,19.595,1055.8,549.98,109.77,10.406,4.0365,58.506
17.911,1011.8,93.113,2.9734,19.93,1057.5,550.08,110.44,10.49,4.7977,59.781
20.196,1012.2,90.578,3.4689,23.473,1078.1,549.75,124.41,11.475,2.7492,64.215
22.293,1012.5,82.833,3.804,25.712,1091.3,550.11,133.78,12.066,1.4844,68.971
23.077,1012.7,83.898,3.8128,25.75,1091.8,550.19,133.96,12.156,1.6855,68.245
23.385,1012.7,86.709,3.8138,25.805,1092.2,549.77,134.4,12.284,1.9668,67.902
23.793,1012.6,85.305,3.8262,25.935,1092.8,549.62,134.67,12.277,1.531,66.066
24.652,1012.3,80.446,3.8165,25.867,1092.1,549.85,133.74,12.166,0.86825,62.625
26.525,1012,61.802,3.9528,26.141,1093.6,549.98,133.75,12.214,0.61362,67.56
28.12,1011.7,52.21,4.0252,26.573,1096,549.72,134.87,12.438,0.70555,70.007
29.073,1011.5,45.703,4.0122,26.533,1095.5,549.77,134.23,12.429,0.80429,69.918
29.331,1011.2,42.533,3.9744,26.408,1094.6,550.17,133.64,12.366,1.0804,70.904
28.405,1011,46.011,3.855,25.872,1091.7,550.44,131.85,12.118,1.5738,68.803
26.817,1010.8,53.157,3.8201,26.007,1092.4,550.19,133.07,12.116,1.711,68.117
25.885,1010.6,59.486,3.8348,26.214,1093.6,550.17,134.54,12.206,1.6316,66.459
24.501,1010.8,70.253,3.6965,25.54,1090.2,550.2,132.92,12.174,1.7198,62.012
23.246,1011.1,68.931,3.6886,25.449,1089.9,549.92,133.21,12.088,1.4821,64.799
21.939,1010.9,74.376,3.6241,25.03,1087.7,550.03,132.02,11.989,1.8787,63.066
20.87,1010.8,77.961,3.6806,25.361,1089.5,549.86,133.88,12.114,1.3853,63.853
20.078,1010.8,80.804,3.6553,25.126,1088.4,550.33,133.08,12.045,2.2188,65.985
20.307,1010.8,81.755,3.6591,25.149,1088.5,550,133.09,12.058,1.8509,64.808
20.271,1010.8,85.183,3.6686,25.056,1088,550.07,132.57,12.023,1.9519,64.169
19.295,1010.8,84.867,3.5906,24.823,1086.7,550.1,132.31,11.898,0.84535,62.681
18.447,1010.6,88.313,2.9318,19.743,1056.5,550,110.01,10.417,4.1145,59.45
18.122,1011.1,90.029,2.894,19.391,1054.3,550.09,108.65,10.394,4.5696,61.082
18.69,1011.6,91.25,2.9147,19.609,1055.4,549.94,108.81,10.376,5.6283,63.325
