AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
28.446,1013.4,58.403,4.179,25.908,1092.2,550.24,133.77,12.345,1.5244,67.287
28.718,1013,56.467,4.2054,26.069,1093.4,550.04,134.31,12.372,1.4938,66.551
27.875,1012.5,53.008,4.2091,25.977,1092.6,549.87,133.76,12.374,1.2204,66.759
27.542,1012.2,52.028,4.2051,25.989,1092.7,549.91,133.77,12.375,1.2159,67.969
27.648,1012.1,47.888,4.2166,26.065,1092.7,550.27,133.79,12.376,1.6292,70.822
27.477,1012.1,49.712,4.2501,26.396,1094.9,550.22,135.35,12.36,1.5545,71.345
26.854,1012.4,53.772,4.1705,26.074,1093.2,550.1,134.33,12.339,1.6938,68.671
25.637,1012.4,62.579,4.1128,25.804,1091.7,549.75,133.82,12.22,1.5281,66.493
24.522,1012.7,66.973,4.0706,25.64,1090.5,549.91,133.74,12.116,1.5974,65.839
23.346,1013,69.876,4.018,25.536,1090.3,550.06,134.02,12.155,1.7118,65.494
22.157,1013,75.749,3.9766,25.387,1089.5,550.07,133.72,12.195,1.7574,64.386
21.418,1012.8,79.461,4.0155,25.542,1090.5,550.17,134.54,12.165,1.7488,66.247
20.611,1012.6,82.506,4.047,25.438,1089.7,550.04,134.52,12.083,1.8466,64.653
20.169,1012.2,84.274,4.0524,25.221,1088.5,549.91,133.72,12.056,1.6926,65.677
20.01,1012.1,84.441,4.0739,25.342,1089.7,550.18,134.44,12.047,1.7101,65.757
19.165,1011.9,85.697,4.0932,25.236,1089,549.86,134.64,12.018,1.7414,65.586
18.593,1012,89.305,3.8509,23.131,1077.5,549.98,126.08,11.457,2.7292,63.433
18.525,1012.2,90.675,3.3354,19.513,1056.2,549.8,110.33,10.469,5.3209,59.718
19.254,1012.5,91.126,3.4984,21.019,1063.8,549.84,115.58,10.85,4.6208,59.173
21.672,1012.7,85.321,4.1134,25.646,1090.3,550.18,133.62,12.079,1.6307,65.701
24.081,1013,75.321,4.1353,25.808,1090.9,550.12,133.74,12.098,1.6447,66.524
25.448,1013,70.485,4.128,25.631,1090.6,549.87,132.88,12.09,1.7447,66.377
26.925,1013,62.378,4.1305,25.724,1090.9,549.91,132.87,12.094,1.7063,66.167
28.312,1013,54.055,4.158,25.867,1092,549.96,133,12.113,1.7554,67.913
29.097,1013,52.867,4.1723,25.833,1092.1,550,132.76,12.132,1.8209,67.27
29.307,1012.8,50.633,4.1887,25.911,1091.8,550.07,132.78,12.15,1.5375,67.901
29.341,1012.4,50.114,4.1814,25.959,1091.7,550.21,132.79,12.177,1.3458,65.674
29.058,1012.5,48.456,4.2271,26.024,1092.2,550.04,132.79,12.209,1.1611,67.421
29.267,1012.4,43.795,4.2298,26.061,1093.2,550.06,132.78,12.206,1.6412,71.559
28.975,1012.5,44.519,4.2099,25.992,1092.8,549.98,132.79,12.191,1.7101,71.973
28.114,1012.6,48.62,4.178,25.871,1092,549.99,132.79,12.168,1.8858,70.4
26.999,1012.6,53.511,4.1167,25.732,1091.2,550.06,132.78,12.125,1.5733,68.425
25.483,1012.9,66.824,4.0789,25.516,1090.2,550,132.78,12.087,1.6227,66.489
24.45,1013.2,73.268,4.0444,25.439,1089.7,550.02,132.79,12.067,1.5948,59.149
23.785,1013.3,76.277,4.0458,25.483,1090,550.31,133.12,12.189,1.7696,63.678
23.102,1013.5,75.998,3.9703,25.402,1089.4,549.93,133.07,12.071,1.8097,63.521
22.803,1013.7,77.631,3.7217,23.333,1077.6,550.06,124.52,11.552,2.8208,57.587
21.941,1013.5,79.806,3.7682,23.35,1078,550.08,125.34,11.612,2.9071,58.883
21.206,1013.4,83.239,4.0369,25.217,1088.4,549.73,133.16,12.034,2.0835,63.508
20.45,1013.4,84.333,3.5581,21.721,1068.3,549.76,118.62,10.993,4.0683,60.197
19.848,1013.5,87.611,3.3147,19.671,1056.3,550.27,110.11,10.428,5.52,58.574
20.183,1013.5,90.457,3.3422,19.669,1056.1,549.79,109.62,10.446,5.6253,56.281
21.425,1013.6,90.838,3.5485,21.313,1065.3,550.05,115.87,10.92,4.6427,56.465
23.7,1014,84.346,4.1634,25.768,1091.5,550.14,133.45,12.078,1.6268,63.342
25.634,1014.2,68.613,4.1648,25.701,1091.3,549.8,132.9,12.132,1.5308,66.229
26.807,1014.4,62.631,4.184,25.749,1091.3,549.94,132.78,12.143,1.6558,66.972
28.103,1014.6,55.039,4.1846,25.844,1092.1,549.99,132.78,12.166,1.5212,67.462
28.456,1014.8,52.137,4.192,25.884,1092.3,549.81,132.78,12.19,1.4182,67.48
28.602,1014.6,49.997,4.2096,25.911,1092.1,550.23,132.79,12.194,1.3297,67.449
28.906,1014.5,47.816,4.2118,25.948,1093.1,550.33,132.78,12.194,1.3481,67.481
29.16,1014.5,47.262,4.2052,25.968,1093.1,550.31,132.79,12.193,1.2629,67.084
29.046,1014.5,47.933,4.2019,25.917,1092.8,550.03,132.79,12.186,1.2673,66.906
28.69,1014.3,50.231,4.1822,25.848,1092.2,550.06,132.78,12.15,1.1882,67.14
28.129,1014.3,51.913,3.441,20.697,1062.2,550.15,111.48,10.785,3.3532,55.033
27.312,1014.6,54.895,3.348,20.164,1058.8,550.13,109.7,10.674,4.0188,53.686
26.174,1014.7,62.209,3.4931,21.391,1066,550.16,115.15,10.98,3.7567,56.15
25.117,1015,68.223,4.0517,25.514,1090.2,550.13,132.75,12.086,1.6711,64.169
24.173,1015.3,72.92,4.0286,25.396,1089.7,550.05,132.77,12.057,1.6313,62.66
22.653,1015.2,75.944,3.9693,25.098,1088.8,549.98,132.76,12.009,4.0293,60.296
21.972,1014.9,80.473,4.0113,25.224,1089.1,549.81,133.06,12.034,1.9763,62.701
22.02,1014.7,77.277,3.902,24.91,1087.2,549.86,131.85,11.904,1.8557,62.609
20.996,1014.4,80.69,3.3287,20.352,1060.2,550,112.47,10.561,4.7445,57.143
20.394,1014.1,82.742,3.2625,19.704,1056.4,549.97,109.91,10.429,5.3955,56.753
19.542,1013.9,85.952,3.2984,19.461,1055.9,549.92,109.79,10.433,5.5618,58.088
19.047,1014,87.965,3.3045,19.468,1055.7,549.95,109.78,10.441,5.5464,59.285
18.981,1014.3,88.942,3.3151,19.699,1057.1,549.96,110.72,10.494,5.4605,58.464
20.049,1014.7,89.142,3.3407,19.961,1057.7,549.97,110.54,10.575,5.2303,55.802
22.531,1015,81.394,3.5235,21.387,1065.7,549.99,115.47,11.007,4.2511,56.268
23.935,1015,76.612,4.14,25.778,1091.7,550.07,133.57,12.149,1.6527,65.233
25.341,1015,71.983,4.1703,25.814,1092,549.92,133.73,12.171,1.6823,65.636
26.103,1014.8,66.454,4.2032,25.865,1092.4,550.02,133.75,12.186,1.5131,65.904
27.039,1014.6,60.241,4.1909,25.737,1092,550.05,132.81,12.191,1.5763,66.973
27.194,1014.6,58.565,4.197,25.744,1092.1,549.91,132.74,12.171,1.6757,67.042
27.495,1014.6,54.804,4.207,25.763,1092.3,550.06,132.76,12.146,1.6213,66.644
27.9,1014.6,50.204,4.2079,25.8,1092.6,550.33,132.75,12.117,1.3745,67.373
27.846,1014.5,48.342,4.2201,25.744,1092.4,550.37,132.75,12.087,1.3495,69.504
27.604,1014.4,50.807,4.1924,25.709,1092.4,550.3,132.78,12.058,1.5106,66.705
27.084,1014.2,55.495,4.1955,25.858,1092.3,550.03,133.74,12.029,1.5276,66.835
26.399,1014.3,61.991,4.0555,24.853,1087.6,549.9,129.88,12.063,1.8062,60.892
25.58,1014.6,67.061,4.1329,25.665,1091.3,550.1,133.64,12.142,1.6776,64.198
24.826,1014.9,68.84,4.0603,25.482,1090.8,549.95,132.96,12.185,1.7713,63.653
23.989,1015.1,69.092,4.0696,25.494,1090.6,550.11,133.34,12.192,1.9182,67.793
23.358,1015,71.429,4.0257,25.346,1089.8,550.16,132.95,12.07,1.7222,64.151
22.412,1014.9,73.516,3.6989,23.297,1078.2,549.85,125.2,11.518,2.9494,63.18
20.888,1014.8,79.157,3.2115,19.39,1055.8,550.03,109.46,10.426,5.4718,59.362
19.931,1014.4,84.274,3.2932,19.542,1056.4,549.81,110.2,10.534,5.4431,57.7
19.466,1014.3,87.672,3.3094,19.485,1056.2,549.9,109.99,10.461,5.6428,56.584
19.397,1014.4,90.163,3.3473,19.508,1055.8,549.98,109.85,10.473,5.6245,57.179
19.246,1014.8,91.16,3.3377,19.427,1055.3,549.79,109.51,10.352,5.6813,58.963
19.571,1015.2,91.178,3.311,19.56,1056.2,549.86,109.78,10.299,5.363,56.633
20.809,1015.5,88.839,3.3132,19.727,1056.7,549.92,109.5,10.368,5.1563,55.337
23.726,1015.8,74.631,3.4612,20.762,1062.5,549.84,112.68,10.74,4.4783,55.318
25.468,1016,65.41,4.9016,30.878,1099.8,536.94,147.22,13.414,1.5131,63.656
26.58,1016.1,59.156,5.1508,32.358,1100.1,531.81,149.85,13.696,1.0542,66.877
27.54,1016.2,53.294,4.9112,30.613,1100,537.45,146.24,13.357,1.0472,67.938
27.758,1016.5,51.347,4.2601,25.988,1093.3,549.59,134.02,12.223,1.3061,68.604
28.027,1016.5,50.174,4.25,25.92,1093,549.57,133.71,12.253,1.3454,68.826
28.187,1016.4,49.584,4.2462,25.994,1093.2,549.63,133.81,12.252,1.4932,69.482
28.212,1016.2,50.348,4.2563,25.958,1093.6,550.03,133.79,12.252,1.314,68.924
28.253,1015.9,48.137,4.2433,25.977,1093.3,549.57,133.8,12.229,1.2509,69.276
28.006,1015.8,48.469,4.2173,25.98,1093.3,549.56,133.79,12.164,1.3316,69.756
27.606,1015.8,48.88,4.1869,25.928,1093.6,549.6,133.78,12.098,1.606,70.607
26.978,1015.8,52.257,3.7717,23.195,1077.1,549.77,122.31,11.408,2.8801,62.59
26.01,1015.7,60.141,3.6617,22.505,1072.8,550.3,120.19,11.263,3.5251,59.812
25.066,1016,64.698,3.6191,22.256,1067.8,547.54,117.91,11.155,3.7603,58.075
24.42,1016.5,67.367,3.8724,24.347,1083.9,550.44,128.5,11.855,2.5836,62.613
23.579,1016.4,70.854,3.9774,25.349,1090.3,550.32,133.33,12.058,1.6905,63.924
22.478,1016.1,75.61,3.9538,25.239,1089.2,550.28,133.09,11.984,1.7642,63.078
21.976,1016,78.78,3.8825,24.68,1086,549.96,130.78,11.806,2.1908,60.584
21.929,1016,80.512,3.8642,24.259,1083.5,550.35,128.75,11.767,2.3892,59.616
21.116,1015.9,83.09,3.9391,24.324,1084.2,549.99,129.84,11.904,2.651,61.197
20.786,1015.6,87.084,4.0703,25.179,1088.7,550.13,133.36,11.935,2.1386,63.425
20.687,1015.5,87.254,3.6599,22.108,1070.6,549.72,120.17,11.119,3.9872,59.631
20.684,1015.2,88.535,3.3059,19.756,1056.3,550,109.76,10.404,5.3512,56.623
21.841,1015,88.34,3.8042,23.217,1076.5,549.74,123.54,11.357,3.3166,60.662
23.964,1014.8,81.605,4.1129,25.521,1090.2,549.88,132.36,12.021,1.7583,63.875
25.833,1014.9,67.879,4.1509,25.715,1091.4,550.12,132.79,12.126,1.4712,66.657
27.103,1015,60.903,4.197,25.78,1091.9,550.22,132.81,12.15,1.4989,68.417
28.116,1015,57.826,4.1983,25.832,1092,550.14,132.82,12.151,1.5658,68.994
28.701,1015.1,49.742,4.2226,25.857,1092,550.07,132.33,12.165,1.7733,70.22
29.147,1015,46.406,4.2471,25.973,1093.3,549.76,132.82,12.204,1.6907,71.432
29.571,1014.8,44.497,4.2465,26.041,1092.9,550.02,132.83,12.219,1.6272,71.039
29.651,1014.4,43.325,4.2561,26.056,1092.8,549.87,132.82,12.226,1.2576,70.459
29.679,1014,45.004,4.2431,26.082,1092.9,549.67,132.83,12.216,1.2234,69.055
29.628,1013.7,45.257,4.2415,26.068,1092.5,549.78,132.8,12.205,1.3579,68.249
29.265,1013.2,42.99,4.2073,25.978,1092.3,550.02,132.8,12.193,1.2122,69.327
28.62,1013.1,42.046,4.1693,25.943,1092.3,550.02,132.8,12.182,1.2698,69.533
27.497,1013.1,51.432,4.1085,25.784,1091.2,549.94,132.8,12.155,1.5407,66.184
25.932,1013.5,58.098,4.031,25.535,1090.2,549.85,132.81,12.122,1.5517,65.646
24.131,1013.4,62.078,4.0064,25.449,1090.2,550.05,133.55,12.09,1.6486,65.607
22.822,1013,68.383,4.0106,25.393,1090,550.18,133.89,12.148,1.9509,65.599
21.539,1012.5,73.778,3.9736,25.19,1089.1,550.09,133.55,12.055,1.7733,64.83
20.989,1012,79.198,3.9743,25.066,1088.5,549.85,133.11,12.113,1.7998,64.465
20.662,1011.7,80.917,4.0214,25.336,1089.9,549.96,134.44,12.116,1.7091,65.035
19.657,1011.3,83.035,4.0471,25.083,1088.7,550.04,134.06,12.076,1.8798,66.185
18.733,1011,84.188,4.0162,25.068,1089.1,550.04,134.67,11.992,1.904,66.992
18.431,1010.9,85.66,3.3512,20.157,1060,550.04,113.1,10.704,5.0583,60.788
18.82,1010.7,83.764,3.433,20.973,1064.4,549.91,116.11,10.91,4.7941,62.483
20.078,1010.8,78.792,3.9829,25.236,1088.2,549.9,133.15,11.926,1.9858,68.331
22.38,1010.9,68.459,4.1354,25.733,1090.6,550.15,133.39,12.122,1.7512,70.506
25.331,1010.8,55.562,4.7242,29.796,1100.1,541.68,144.03,13.018,0.92359,68.76
27.869,1010.7,51.094,4.8904,30.777,1099.8,538.58,149.64,13.249,0.94023,62.992
29.977,1010.8,41.988,4.4457,27.32,1099.2,549.26,138.79,12.434,1.0716,75.296
30.078,1010.8,44.939,4.3205,26.373,1094.4,550.1,134.69,12.297,1.2634,71.589
30.206,1010.5,40.904,4.3773,26.782,1096.1,549.98,135.7,12.41,1.1755,74.574
30.614,1010.2,41.028,4.4681,27.367,1099.6,549.86,137.73,12.503,1.2232,76.054
31.182,1009.9,39.993,4.4113,26.854,1096.8,550.12,135.23,12.385,1.1618,74.718
31.286,1009.5,38.707,4.3342,26.256,1093.3,550.2,132.82,12.299,1.0739,71.81
31.643,1009,38.051,4.344,26.406,1093.5,549.89,132.81,12.257,1.1616,72.066
31.416,1008.8,36.504,4.3356,26.323,1093,549.71,132.8,12.259,1.0054,71.757
30.623,1008.6,39.078,4.2961,26.192,1092.5,550.02,132.81,12.264,0.91941,70.085
29.065,1008.5,45.334,4.1904,25.996,1091.7,550.29,132.81,12.268,1.0417,67.457
27.766,1008.7,50.389,4.1255,25.891,1091.1,550.51,132.82,12.272,1.6843,67.669
26.905,1008.8,51.766,4.096,25.963,1091.2,550.41,133.71,12.178,2.0785,67.651
25.454,1008.7,56.096,4.0714,25.669,1089.8,550.36,133.31,12.153,1.7058,67.243
24.412,1008.4,60.521,4.0211,25.347,1088.3,550.32,132.18,12.012,1.8335,66.575
23.328,1008.2,63.298,3.9849,25.45,1089,549.94,133.31,11.99,1.674,66.622
22.175,1008,68.432,3.9481,25.335,1088.4,550.21,133.23,11.992,1.9184,66.398
21.615,1007.8,68.193,3.9738,25.268,1088.2,550.04,133.07,11.976,1.8242,68.281
21.48,1007.6,66.964,4.0275,25.414,1088.7,550.24,133.66,12.007,1.8288,69.893
21.449,1007.6,66.326,4.0185,25.375,1089.2,550.39,133.66,11.993,1.7893,69.068
21.63,1007.7,66.733,4.051,25.472,1089.5,550.24,133.65,11.929,1.7403,68.343
22.997,1007.8,64.636,4.1086,25.601,1089.8,549.9,132.98,12.002,1.2435,68.124
25.521,1008,60.242,4.256,26.254,1092,549.26,133.64,12.22,1.305,70.223
28.033,1008.3,58.539,4.776,29.724,1099.7,542.32,143.24,13.052,1.172,67.448
29.469,1008.6,55.6,4.8207,30.251,1100.1,540.94,147.35,13.103,1.6468,61.967
31.133,1008.9,51.866,4.4417,27.325,1098.3,549.46,138.62,12.52,1.7349,71.193
32.133,1008.8,50.178,4.483,27.091,1097.3,550.17,135.78,12.425,1.1236,69.463
32.648,1008.6,47.878,4.4721,26.896,1096.4,550.14,134.81,12.383,0.49231,66.558
33.115,1008.4,44.872,4.5513,27.448,1099.4,549.93,136.77,12.509,0.55667,69.311
33.445,1008.4,44.056,4.5057,27.184,1097.2,549.36,135.09,12.522,0.91486,68.571
33.648,1008.2,44.76,4.8008,29.497,1099.9,543.33,140.65,12.963,1.325,68.11
31.936,1008.3,63.844,4.2652,26.433,1093.6,550.06,133.32,12.266,1.6418,59.899
30.85,1008.4,65.959,4.2493,26.453,1093.6,550.05,133.78,12.243,1.283,59.562
30.303,1008.6,61.424,4.2353,26.386,1093,550.28,133.26,12.137,0.73525,61.134
29.769,1008.7,58.037,4.2241,26.467,1093.6,550.4,133.79,12.205,1.0403,62.929
28.801,1009.1,67.407,4.1983,26.202,1092.4,550.44,133.77,12.126,1.3244,60.546
27.586,1009.3,77.724,4.1525,26.033,1092.3,550.45,133.74,12.048,1.5988,57.541
26.713,1009.3,83.452,4.182,26.011,1091.7,550.4,133.76,12.105,1.4852,56.586
26.14,1009.1,86.165,4.245,25.899,1091,550.15,133.47,12.129,1.5328,56.91
25.65,1008.9,88.371,4.3129,25.948,1091.4,550.41,134.25,12.227,1.1032,58.825
24.943,1008.7,90.878,4.3612,25.774,1090.9,550.27,134.03,12.181,1.5388,58.373
24.196,1008.7,92.702,4.4059,25.72,1090.6,550,134.09,12.056,1.5791,58.057
23.972,1008.7,94.389,4.4559,25.875,1091.3,549.65,134.7,12.102,1.8346,59.647
24.161,1008.9,95.182,4.4443,25.956,1091.4,549.85,134.57,12.14,1.8839,57.818
24.777,1009,93.705,4.3665,25.897,1091.3,550.17,133.74,12.126,1.6534,58.165
25.544,1009.3,89.772,4.2957,25.956,1091.4,549.67,133.6,12.058,1.3744,58.935
26.381,1009.7,81.355,4.2278,26.108,1092.4,549.8,133.94,12.159,1.3081,61.421
27.437,1009.9,71.288,4.2038,26.098,1092.6,549.78,133.49,12.238,1.4965,63.371
28.096,1009.9,70.155,4.1932,25.979,1091.9,550.43,132.82,12.233,1.2765,62.865
28.569,1009.8,69.069,4.2237,25.994,1092.1,550.42,132.81,12.228,1.5412,63.689
29.369,1009.6,61.378,4.2619,26.16,1092.9,550.01,132.81,12.223,1.3936,65.131
29.549,1009.5,61.825,4.2658,26.143,1092.7,549.87,132.81,12.218,1.0666,62.484
29.8,1009.4,60.464,4.2629,26.177,1092.8,549.76,132.83,12.213,1.0011,62.287
29.979,1009.5,58.089,4.2767,26.187,1092.8,549.68,132.83,12.211,1.5167,63.095
29.986,1009.3,57.941,4.275,26.176,1092.9,549.64,132.84,12.216,1.5581,62.199
29.823,1009.2,56.815,4.2669,26.143,1092.9,549.77,132.84,12.2,1.466,62.485
29.692,1009.1,55.262,4.2326,26.146,1092.5,550.01,132.84,12.194,1.3513,64.161
29.255,1009,58.472,4.1985,26.008,1092,549.78,132.84,12.179,1.0443,62.724
28.136,1009.2,66.766,4.1515,25.863,1091.5,549.96,132.84,12.125,1.1542,60.592
26.9,1009.5,73.271,4.1256,25.778,1091.1,549.57,133.46,12.057,1.5038,60.441
25.623,1009.6,79.001,4.0974,25.655,1090.3,549.71,133.67,11.971,2.0785,60.305
24.493,1009.4,82.88,4.1024,25.471,1089.9,550.06,133.42,12.085,1.9217,60.025
23.619,1009,86.396,4.1314,25.504,1089.8,549.89,133.59,12.071,2.1588,60.151
23.112,1008.8,87.044,4.1386,25.61,1090.2,550.25,134.13,12.127,1.2776,60.656
22.411,1008.9,87.005,4.1642,25.491,1089.9,550.34,134.03,12.141,1.7346,61.667
21.659,1008.6,87.859,4.1825,25.465,1089.6,550,134.26,12.097,1.7546,62.328
20.968,1008.6,87.909,4.1802,25.393,1089.5,550.01,134.38,12.05,1.7302,63.054
20.555,1008.4,89.617,4.1668,25.367,1089.4,550.16,134.35,12.018,1.7106,62.954
20.537,1008.4,89.853,3.407,19.919,1057.3,549.9,110.58,10.528,5.2794,56.137
21.716,1008.5,87.243,4.1665,25.781,1090.8,550.27,134.5,12.165,1.7453,65.435
23.881,1008.7,80.613,4.1518,25.963,1091.3,550.39,133.82,12.046,1.7936,66.039
26.499,1008.7,66.447,4.2513,26.204,1092.6,549.97,133.48,12.045,1.4251,67.71
28.881,1008.6,60.458,4.3171,26.218,1093.1,550.23,133.49,12.159,1.489,65.892
30.855,1008.6,52.244,4.3264,26.311,1093.7,550.14,133.79,12.271,1.6374,66.989
31.087,1008.4,54.627,4.3323,26.322,1093.9,549.97,133.8,12.343,1.6547,65.346
31.285,1008.2,54.187,4.3581,26.437,1094.4,549.75,133.81,12.415,1.1507,63.586
31.826,1007.8,54.469,4.3953,26.692,1095,550.27,134.14,12.448,1.1571,63.285
32.426,1007.2,53.814,4.4153,26.705,1095,550.11,133.76,12.386,1.0674,63.158
32.573,1006.8,51.568,4.4049,26.723,1094.9,549.91,133.81,12.333,1.1734,65.675
32.323,1006.6,46.496,4.4176,26.843,1095.4,549.94,133.79,12.306,1.0602,68.789
32.529,1006.2,44.644,3.9573,23.996,1078.5,549.85,122,11.45,2.1395,61.15
31.363,1006.1,50.179,3.4769,20.819,1060.5,550,109.93,10.718,2.6776,48.844
29.997,1006.5,56.089,3.8534,23.782,1078.1,550.13,122.59,11.519,1.9552,56.236
29.469,1007,54.613,4.1852,26.299,1093.1,550.27,133.38,12.196,0.55112,65.089
28.064,1007.3,60.454,4.1605,26.132,1092.5,549.94,133.79,12.239,1.7752,66.265
27.226,1007,63.06,4.1241,25.919,1091.7,550.1,133.79,12.298,1.7079,64.973
26.235,1006.9,67.873,4.0214,24.992,1086.7,550.06,130.27,11.881,2.2033,61.478
25.413,1006.7,73.248,3.3292,20.322,1059.6,550.07,110.96,10.716,4.4304,51.105
24.874,1006.5,79.545,3.3803,20.394,1059.9,549.86,111.51,10.713,4.4864,49.71
24.408,1006.4,86.616,3.4198,20.364,1059.6,550.01,111.26,10.552,4.7531,48.66
24.254,1006.3,89.646,3.5038,20.3,1058.8,550.13,110.79,10.537,5.1677,48.519
24.11,1006.3,92.488,3.5499,20.302,1058.8,550.17,110.8,10.557,5.1022,48.422
24.263,1006.3,93.542,3.5246,20.381,1058.8,550.09,110.8,10.578,5.3423,48.316
24.924,1006.4,92.808,3.5283,20.52,1059.5,550.2,110.8,10.601,5.1268,48.333
26.206,1006.6,88.437,3.492,20.663,1060.2,549.98,110.8,10.643,4.9443,48.726
27.863,1007,79.497,4.2226,25.976,1090.5,550.15,132.34,12.059,2.0896,61.579
29.086,1007.1,72.968,4.2411,26.306,1092.6,550.01,133.16,12.209,1.7906,63.338
30.71,1007.2,67.288,4.2845,26.259,1092.5,549.69,132.78,12.201,1.901,62.99
31.303,1007.3,62.577,4.2926,26.314,1092.8,549.59,132.79,12.219,1.8461,64.173
31.395,1007.3,55.536,4.3011,26.437,1093.7,549.92,132.79,12.28,1.4275,64.441
31.805,1007.2,50.912,4.3233,26.547,1095,549.81,133.05,12.307,1.2299,65.302
31.925,1007.1,50.71,4.3097,26.497,1094.7,549.95,132.78,12.17,1.3473,65.403
31.874,1007,52.671,3.483,20.822,1061.2,550.04,109.79,10.72,3.3481,49.45
31.44,1007,56.929,3.4628,20.708,1060.6,549.99,109.77,10.702,3.7291,48.143
31.024,1006.9,59.618,3.4314,20.646,1060.2,550.22,109.85,10.592,3.8267,46.872
30.151,1006.9,61.785,3.4275,20.527,1059.7,550.11,109.54,10.608,3.4175,46.212
28.83,1007.1,65.524,3.8003,23.268,1075.4,550.09,121.34,11.377,2.2873,52.716
27.702,1007.8,75.836,4.2166,26.147,1092.4,549.83,133.8,12.189,1.0117,58.481
26.674,1008,79.776,4.1914,26.032,1091.8,549.73,133.8,12.165,1.7134,60.074
25.969,1007.8,82.018,4.1759,25.863,1091,549.79,133.79,12.14,1.6938,60.46
24.785,1007.9,85.168,3.8068,22.907,1074,550.28,121.83,11.341,3.5771,54.806
24.097,1007.7,89.579,3.4407,20.315,1058.7,549.98,110.84,10.566,4.5488,48.721
23.757,1007.7,90.642,3.4946,20.352,1059.4,550.1,111.32,10.683,4.5125,49.727
23.248,1007.8,91.42,3.4889,20.34,1059.9,550.05,111.86,10.684,4.5128,50.853
22.95,1007.8,93.502,3.5268,20.152,1058.6,549.93,110.93,10.603,4.8259,49.659
22.914,1008,94.328,3.5444,20.296,1059.9,549.88,111.81,10.566,4.3641,50.812
22.889,1008.2,94.539,3.5867,20.227,1059.3,550.04,111.46,10.53,4.8449,50.475
23.72,1008.5,95.467,3.5483,20.248,1058.7,549.93,110.64,10.494,4.8303,48.321
25.388,1008.6,91.666,4.1027,24.719,1083.9,549.85,128.27,11.786,2.1733,57.508
27.258,1008.6,78.906,4.2306,26.285,1092.6,549.52,133.8,12.189,1.008,62.636
28.692,1008.9,74.96,4.2622,26.3,1093,550.01,133.82,12.218,1.7005,62.383
30.201,1009.2,69.195,4.2692,26.348,1093.5,549.98,133.83,12.244,1.7644,63.065
31.06,1009.2,64.696,4.2972,26.466,1094.1,549.98,133.82,12.27,1.7601,63.966
31.456,1009,62.248,4.2981,26.535,1094.5,550.08,133.84,12.281,0.60136,60.027
31.859,1008.6,60.124,4.3527,26.732,1095,549.93,133.84,12.262,0.12828,59.261
32.492,1008.5,56.292,4.3671,26.817,1095.4,549.82,133.84,12.223,0.26433,59.829
32.788,1008.4,55.389,4.3476,26.77,1095.4,549.95,133.84,12.183,1.1131,62.266
32.342,1008.2,58.294,4.3293,26.697,1095.2,550.09,133.83,12.144,1.3214,61.346
32.054,1008.2,60.24,3.8361,23.301,1075.4,550.18,120.34,11.328,2.484,50.771
31.256,1008.2,61.442,3.4738,20.823,1061.1,550.04,110.48,10.698,4.0412,46.99
30.156,1008.1,59.217,3.4498,20.791,1060.7,549.88,110.45,10.771,3.5575,49.852
29.4,1008.4,60.066,4.1807,26.33,1092.9,550.27,133.55,12.187,1.2157,63.855
28.479,1008.7,62.336,4.1834,26.474,1094.2,550.2,134.81,12.26,0.78646,63.352
27.293,1008.6,67.451,4.1658,26.183,1092.7,550,134.29,12.253,0.66137,60.356
25.852,1008.6,72.231,4.0444,25.613,1089.9,550.22,132.85,12.076,1.2281,58.704
24.726,1008.7,75.242,4.0932,25.912,1091.4,550.22,134.45,12.142,1.5266,63.105
24.141,1008.6,75.802,4.0534,25.586,1090.1,549.85,133.58,12.181,1.9694,63.558
23.36,1008.5,78.476,4.0148,25.524,1089.6,550.35,133.43,12.023,1.8414,62.045
22.888,1008.5,79.221,4.0453,25.37,1088.9,549.88,133.17,11.975,1.6524,60.617
22.338,1008.6,81.248,4.0685,25.439,1089.3,549.66,133.77,11.963,1.5892,60.677
22.026,1008.7,82.605,4.0349,25.414,1089.4,550,133.79,11.95,1.6224,60.746
23.208,1008.6,82.98,4.078,25.625,1090.1,550.12,133.18,11.991,1.8246,62.072
25.386,1008.8,79.225,4.1647,25.891,1090.6,550.4,132.95,12.024,1.3137,61.5
27.85,1008.9,74.628,4.2422,26.103,1091.8,550.4,132.9,12.116,1.5487,63.05
29.606,1009.4,67.987,4.3097,26.163,1092,550.22,132.84,12.168,1.4104,61.983
31.251,1009.7,65.889,4.298,26.044,1092.1,550.24,132.86,12.168,1.5713,60.53
31.362,1009.7,61.611,4.3147,26.109,1092.5,550.03,132.86,12.191,1.4921,62.025
31.565,1009.4,58.874,4.3397,26.201,1093,550.26,132.85,12.221,2.9797,58.527
33.146,1008.2,45.384,4.4096,26.541,1094,549.69,132.86,12.247,0.077426,59.417
33.456,1008.5,44.108,4.3748,26.549,1094.5,549.55,132.86,12.232,1.3462,67.532
32.724,1008.3,44.006,4.3,26.62,1094,549.62,132.85,12.217,1.4256,68.794
32.698,1008,39.248,4.2892,26.65,1094.2,549.9,132.84,12.201,1.2304,70.006
31.65,1008.3,40.579,4.2305,26.519,1093.3,550.21,132.85,12.186,0.96367,68.943
29.712,1009.1,52.13,4.1825,26.106,1092.2,550.36,132.85,12.169,1.2026,64.258
